PAAC4_A,PAAC4_C,PAAC4_D,PAAC4_E,PAAC4_F,PAAC4_G,PAAC4_H,PAAC4_I,PAAC4_K,PAAC4_L,PAAC4_M,PAAC4_N,PAAC4_P,PAAC4_Q,PAAC4_R,PAAC4_S,PAAC4_T,PAAC4_V,PAAC4_W,PAAC4_Y,PAAC4_lam1,PAAC4_lam2,PAAC4_lam3,PAAC4_lam4
8.33,8.33,0.0,0.0,4.17,12.5,0.0,16.67,16.67,12.5,4.17,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0595,0.0797,0.0497,0.0398
0.0,8.33,0.0,0.0,8.33,12.5,0.0,4.17,16.67,20.83,0.0,0.0,4.17,0.0,0.0,8.33,4.17,12.5,0.0,0.0,0.0576,0.0776,0.0483,0.0384
20.83,8.33,0.0,0.0,12.5,4.17,0.0,12.5,16.67,8.33,4.17,0.0,8.33,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.057,0.0796,0.0614,0.0477
20.83,8.33,0.0,0.0,12.5,4.17,0.0,12.5,16.67,8.33,0.0,0.0,8.33,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0538,0.0769,0.0635,0.0474
12.5,8.33,0.0,0.0,8.33,0.0,0.0,16.67,12.5,4.17,4.17,0.0,8.33,0.0,4.17,4.17,8.33,8.33,0.0,0.0,0.0588,0.0826,0.0697,0.0401
20.83,8.33,0.0,0.0,12.5,4.17,0.0,12.5,16.67,8.33,0.0,0.0,8.33,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0515,0.0768,0.0651,0.049
16.67,8.33,0.0,0.0,12.5,4.17,0.0,12.5,16.67,8.33,0.0,0.0,8.33,0.0,0.0,4.17,0.0,8.33,0.0,0.0,0.0498,0.075,0.0647,0.0514
16.67,8.33,0.0,0.0,12.5,8.33,0.0,12.5,16.67,8.33,0.0,0.0,8.33,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0516,0.0785,0.0658,0.0502
16.67,8.33,0.0,0.0,12.5,8.33,0.0,12.5,12.5,8.33,0.0,0.0,8.33,4.17,0.0,4.17,0.0,4.17,0.0,0.0,0.0447,0.07200000000000001,0.0611,0.05
20.83,8.33,0.0,0.0,8.33,0.0,0.0,8.33,8.33,8.33,0.0,4.17,8.33,0.0,4.17,4.17,4.17,12.5,0.0,0.0,0.057,0.0703,0.0659,0.046
16.67,8.33,0.0,0.0,8.33,0.0,0.0,8.33,8.33,8.33,0.0,4.17,8.33,0.0,4.17,4.17,4.17,16.67,0.0,0.0,0.0547,0.0707,0.0656,0.0437
20.83,8.33,0.0,0.0,4.17,0.0,4.17,12.5,4.17,12.5,0.0,0.0,8.33,0.0,8.33,4.17,4.17,8.33,0.0,0.0,0.0511,0.0708,0.0644,0.0493
12.5,8.33,0.0,0.0,8.33,0.0,4.17,4.17,4.17,16.67,0.0,0.0,8.33,0.0,4.17,0.0,12.5,16.67,0.0,0.0,0.0338,0.0606,0.0493,0.0381
16.67,8.33,0.0,0.0,8.33,0.0,0.0,8.33,12.5,8.33,0.0,0.0,8.33,0.0,4.17,4.17,4.17,16.67,0.0,0.0,0.0616,0.0793,0.0724,0.0427
12.5,8.33,0.0,0.0,8.33,0.0,0.0,4.17,12.5,12.5,0.0,0.0,8.33,0.0,4.17,4.17,4.17,20.83,0.0,0.0,0.059000000000000004,0.076,0.0716,0.044000000000000004
16.67,8.33,0.0,0.0,8.33,0.0,0.0,4.17,8.33,8.33,0.0,0.0,8.33,4.17,4.17,4.17,4.17,20.83,0.0,0.0,0.0544,0.0718,0.0651,0.0431
16.67,8.33,0.0,0.0,16.67,4.17,0.0,12.5,16.67,8.33,4.17,0.0,8.33,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0582,0.083,0.0629,0.0455
16.67,8.33,0.0,0.0,16.67,4.17,0.0,12.5,12.5,8.33,4.17,4.17,8.33,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0505,0.0756,0.0573,0.0442
16.67,8.33,0.0,0.0,16.67,4.17,0.0,12.5,16.67,8.33,0.0,0.0,8.33,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0549,0.08,0.0649,0.0479
12.5,8.33,0.0,0.0,12.5,0.0,0.0,12.5,12.5,8.33,0.0,0.0,8.33,0.0,4.17,8.33,4.17,8.33,0.0,0.0,0.0657,0.0864,0.0646,0.0373
8.33,8.33,0.0,0.0,4.17,8.33,0.0,4.17,4.17,12.5,0.0,4.17,8.33,0.0,8.33,0.0,8.33,20.83,0.0,0.0,0.0614,0.0821,0.0657,0.0423
20.83,8.33,0.0,4.17,8.33,4.17,0.0,16.67,16.67,4.17,0.0,0.0,4.17,0.0,0.0,4.17,0.0,8.33,0.0,0.0,0.0497,0.0794,0.0578,0.0557
20.83,8.33,0.0,0.0,8.33,4.17,0.0,16.67,16.67,4.17,0.0,0.0,4.17,4.17,0.0,4.17,0.0,8.33,0.0,0.0,0.049,0.075,0.0562,0.0519
12.5,8.33,0.0,0.0,12.5,4.17,0.0,20.83,16.67,8.33,0.0,0.0,8.33,0.0,0.0,4.17,4.17,0.0,0.0,0.0,0.0551,0.078,0.0608,0.039
16.67,8.33,0.0,0.0,12.5,4.17,0.0,20.83,16.67,4.17,0.0,0.0,8.33,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0564,0.0763,0.0619,0.0466
16.67,8.33,0.0,0.0,12.5,4.17,0.0,16.67,16.67,4.17,0.0,0.0,8.33,0.0,0.0,4.17,0.0,8.33,0.0,0.0,0.0545,0.0748,0.0613,0.0468
16.67,8.33,0.0,0.0,8.33,4.17,0.0,16.67,16.67,8.33,0.0,0.0,8.33,0.0,0.0,4.17,0.0,8.33,0.0,0.0,0.0518,0.0725,0.0581,0.045
16.67,8.33,0.0,0.0,8.33,4.17,0.0,12.5,16.67,12.5,0.0,0.0,8.33,0.0,0.0,0.0,4.17,8.33,0.0,0.0,0.0503,0.0725,0.0572,0.0433
16.67,8.33,0.0,0.0,12.5,0.0,0.0,16.67,16.67,4.17,0.0,0.0,8.33,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0551,0.0752,0.0617,0.0418
16.67,8.33,0.0,0.0,12.5,0.0,0.0,16.67,16.67,4.17,0.0,0.0,4.17,0.0,0.0,12.5,0.0,8.33,0.0,0.0,0.055999999999999994,0.0766,0.0627,0.042
16.67,8.33,0.0,0.0,12.5,0.0,0.0,16.67,12.5,4.17,0.0,4.17,4.17,0.0,0.0,12.5,0.0,8.33,0.0,0.0,0.0481,0.0688,0.055999999999999994,0.0422
16.67,8.33,0.0,0.0,8.33,4.17,0.0,8.33,16.67,20.83,0.0,0.0,8.33,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0512,0.069,0.0594,0.0466
12.5,8.33,0.0,0.0,8.33,4.17,0.0,8.33,16.67,16.67,0.0,0.0,8.33,0.0,0.0,4.17,4.17,8.33,0.0,0.0,0.0535,0.0741,0.0536,0.0356
12.5,8.33,0.0,0.0,8.33,4.17,0.0,12.5,12.5,16.67,0.0,4.17,8.33,0.0,0.0,4.17,4.17,4.17,0.0,0.0,0.0463,0.0666,0.0484,0.0339
12.5,8.33,0.0,0.0,12.5,4.17,0.0,4.17,16.67,20.83,0.0,0.0,8.33,0.0,0.0,4.17,4.17,4.17,0.0,0.0,0.0561,0.0716,0.0624,0.0453
12.5,8.33,0.0,0.0,8.33,4.17,0.0,4.17,16.67,25.0,0.0,0.0,8.33,0.0,0.0,4.17,4.17,4.17,0.0,0.0,0.0518,0.0677,0.0585,0.0442
12.5,8.33,0.0,0.0,4.17,4.17,0.0,8.33,12.5,29.17,0.0,0.0,8.33,0.0,0.0,4.17,8.33,0.0,0.0,0.0,0.0394,0.0574,0.0469,0.0408
12.5,8.33,0.0,0.0,8.33,4.17,0.0,12.5,16.67,12.5,0.0,4.17,8.33,0.0,0.0,0.0,4.17,8.33,0.0,0.0,0.0552,0.0753,0.0527,0.024
12.5,8.33,0.0,0.0,12.5,0.0,0.0,4.17,16.67,20.83,0.0,4.17,8.33,0.0,0.0,4.17,4.17,4.17,0.0,0.0,0.0576,0.0732,0.0579,0.0248
16.67,8.33,0.0,0.0,12.5,4.17,0.0,12.5,12.5,16.67,0.0,4.17,8.33,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.046,0.0716,0.0546,0.0426
12.5,8.33,0.0,0.0,12.5,0.0,0.0,12.5,16.67,12.5,0.0,4.17,8.33,0.0,0.0,4.17,4.17,4.17,0.0,0.0,0.0577,0.0798,0.0541,0.0233
12.5,8.33,0.0,0.0,8.33,0.0,0.0,12.5,16.67,12.5,0.0,4.17,8.33,0.0,0.0,4.17,4.17,8.33,0.0,0.0,0.0544,0.0744,0.0501,0.0221
12.5,8.33,0.0,0.0,16.67,4.17,0.0,8.33,12.5,16.67,0.0,4.17,8.33,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0611,0.0891,0.0581,0.0329
12.5,8.33,0.0,0.0,12.5,4.17,0.0,8.33,16.67,20.83,0.0,4.17,8.33,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0569,0.0788,0.0546,0.0266
12.5,8.33,0.0,0.0,12.5,4.17,0.0,8.33,12.5,20.83,0.0,4.17,8.33,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0606,0.0869,0.0547,0.0308
12.5,8.33,0.0,0.0,8.33,4.17,0.0,12.5,8.33,20.83,0.0,4.17,8.33,0.0,0.0,4.17,4.17,0.0,0.0,4.17,0.0554,0.0553,0.0503,0.0263
12.5,8.33,0.0,0.0,8.33,4.17,0.0,12.5,8.33,16.67,0.0,4.17,8.33,4.17,4.17,0.0,0.0,8.33,0.0,0.0,0.0561,0.0847,0.0429,0.0273
12.5,8.33,0.0,0.0,8.33,4.17,0.0,8.33,16.67,16.67,4.17,4.17,8.33,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0554,0.0774,0.0528,0.0242
12.5,8.33,0.0,0.0,8.33,4.17,0.0,4.17,12.5,16.67,8.33,0.0,8.33,0.0,0.0,4.17,4.17,8.33,0.0,0.0,0.0407,0.0636,0.0468,0.0416
12.5,8.33,0.0,0.0,4.17,4.17,0.0,4.17,12.5,20.83,8.33,0.0,8.33,0.0,0.0,4.17,4.17,8.33,0.0,0.0,0.0379,0.0604,0.0447,0.0409
16.67,8.33,0.0,0.0,8.33,4.17,0.0,8.33,16.67,16.67,0.0,0.0,8.33,0.0,0.0,0.0,4.17,8.33,0.0,0.0,0.0515,0.073,0.0564,0.0434
16.67,8.33,0.0,0.0,12.5,4.17,0.0,12.5,16.67,8.33,0.0,0.0,8.33,0.0,0.0,0.0,4.17,8.33,0.0,0.0,0.0523,0.0773,0.0616,0.0449
16.67,8.33,0.0,0.0,12.5,4.17,0.0,8.33,12.5,12.5,0.0,4.17,8.33,0.0,0.0,4.17,0.0,8.33,0.0,0.0,0.0438,0.0684,0.0552,0.0456
16.67,8.33,0.0,0.0,8.33,4.17,0.0,8.33,16.67,12.5,0.0,0.0,8.33,0.0,0.0,0.0,4.17,12.5,0.0,0.0,0.0541,0.0694,0.0449,0.044000000000000004
4.17,8.33,0.0,0.0,4.17,4.17,0.0,4.17,12.5,25.0,0.0,0.0,12.5,0.0,0.0,4.17,8.33,12.5,0.0,0.0,0.0362,0.0574,0.0475,0.0394
0.0,8.33,0.0,0.0,4.17,4.17,0.0,4.17,12.5,25.0,0.0,0.0,12.5,0.0,0.0,4.17,12.5,12.5,0.0,0.0,0.0372,0.0574,0.0459,0.0384
16.67,8.33,0.0,0.0,4.17,4.17,0.0,8.33,12.5,12.5,0.0,0.0,8.33,0.0,0.0,4.17,4.17,16.67,0.0,0.0,0.0403,0.0574,0.0442,0.0394
12.5,8.33,0.0,0.0,8.33,0.0,0.0,4.17,16.67,12.5,0.0,4.17,4.17,0.0,0.0,4.17,12.5,12.5,0.0,0.0,0.0563,0.0693,0.051,0.0327
4.17,8.33,0.0,0.0,12.5,0.0,0.0,4.17,16.67,16.67,0.0,0.0,8.33,0.0,0.0,4.17,12.5,12.5,0.0,0.0,0.0588,0.0722,0.0572,0.0336
4.17,8.33,0.0,0.0,8.33,0.0,0.0,4.17,16.67,16.67,0.0,4.17,4.17,0.0,0.0,8.33,12.5,12.5,0.0,0.0,0.0517,0.0739,0.0485,0.031
4.17,8.33,0.0,0.0,4.17,0.0,0.0,8.33,12.5,16.67,0.0,8.33,4.17,0.0,0.0,8.33,12.5,12.5,0.0,0.0,0.0437,0.0646,0.0385,0.0232
25.0,8.33,0.0,0.0,8.33,8.33,0.0,8.33,16.67,8.33,4.17,0.0,4.17,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0547,0.081,0.0608,0.0427
20.83,8.33,0.0,0.0,4.17,8.33,0.0,12.5,16.67,4.17,4.17,0.0,4.17,0.0,0.0,0.0,8.33,4.17,0.0,4.17,0.0561,0.0836,0.0644,0.0476
20.83,8.33,0.0,0.0,8.33,4.17,0.0,8.33,12.5,12.5,4.17,0.0,4.17,4.17,4.17,4.17,0.0,4.17,0.0,0.0,0.069,0.0861,0.0708,0.0494
20.83,8.33,0.0,0.0,12.5,4.17,0.0,8.33,16.67,8.33,4.17,4.17,4.17,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0662,0.0814,0.0576,0.0414
12.5,8.33,0.0,0.0,4.17,8.33,0.0,16.67,16.67,8.33,0.0,0.0,8.33,0.0,0.0,0.0,4.17,8.33,0.0,4.17,0.0586,0.0763,0.0545,0.0436
12.5,0.0,4.17,0.0,12.5,12.5,0.0,4.17,16.67,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,4.17,0.0,0.0666,0.0857,0.0673,0.0563
12.5,0.0,4.17,0.0,12.5,8.33,0.0,4.17,16.67,16.67,0.0,0.0,4.17,0.0,0.0,16.67,0.0,0.0,4.17,0.0,0.0656,0.084,0.0615,0.0547
12.5,0.0,0.0,0.0,8.33,12.5,0.0,8.33,20.83,12.5,0.0,0.0,4.17,4.17,0.0,4.17,0.0,8.33,4.17,0.0,0.0601,0.0851,0.0751,0.0584
16.67,0.0,4.17,0.0,4.17,8.33,0.0,12.5,20.83,4.17,0.0,4.17,0.0,4.17,0.0,8.33,4.17,4.17,4.17,0.0,0.0742,0.1073,0.0743,0.0515
20.83,0.0,4.17,0.0,8.33,12.5,4.17,8.33,12.5,4.17,0.0,4.17,0.0,0.0,4.17,0.0,4.17,12.5,0.0,0.0,0.0822,0.1045,0.0706,0.0342
20.83,0.0,0.0,0.0,8.33,16.67,0.0,4.17,0.0,0.0,4.17,8.33,8.33,0.0,8.33,4.17,4.17,0.0,0.0,12.5,0.079,0.0828,0.0856,0.0775
25.0,0.0,0.0,4.17,4.17,20.83,4.17,4.17,12.5,16.67,0.0,4.17,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0755,0.0768,0.0702,0.0298
16.67,0.0,4.17,0.0,0.0,8.33,0.0,16.67,20.83,4.17,0.0,8.33,0.0,4.17,0.0,4.17,4.17,4.17,4.17,0.0,0.0719,0.1092,0.0773,0.0497
8.33,0.0,4.17,4.17,0.0,29.17,4.17,16.67,8.33,12.5,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,4.17,0.0,0.0861,0.0988,0.079,0.075
8.33,0.0,0.0,4.17,4.17,8.33,8.33,4.17,12.5,16.67,0.0,0.0,8.33,0.0,0.0,4.17,0.0,20.83,0.0,0.0,0.0514,0.0757,0.0568,0.0462
4.17,0.0,4.17,4.17,8.33,8.33,0.0,4.17,29.17,8.33,4.17,0.0,0.0,8.33,0.0,4.17,4.17,0.0,4.17,4.17,0.0974,0.0821,0.0826,0.0612
8.33,4.17,0.0,0.0,0.0,12.5,0.0,8.33,16.67,29.17,0.0,4.17,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0942,0.1408,0.0777,0.0341
4.17,0.0,0.0,4.17,0.0,8.33,8.33,8.33,4.17,29.17,0.0,0.0,8.33,0.0,0.0,8.33,0.0,16.67,0.0,0.0,0.0474,0.0577,0.0422,0.037000000000000005
8.33,0.0,0.0,4.17,4.17,8.33,8.33,12.5,12.5,12.5,0.0,12.5,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0711,0.0973,0.0454,0.0476
4.17,0.0,0.0,4.17,4.17,8.33,8.33,8.33,12.5,16.67,0.0,12.5,0.0,8.33,0.0,0.0,4.17,8.33,0.0,0.0,0.0688,0.0932,0.0436,0.0483
0.0,0.0,0.0,4.17,4.17,4.17,0.0,8.33,16.67,16.67,8.33,4.17,0.0,4.17,4.17,8.33,0.0,4.17,12.5,0.0,0.0819,0.0706,0.0785,0.0821
0.0,12.5,0.0,4.17,8.33,8.33,4.17,4.17,4.17,8.33,4.17,12.5,0.0,4.17,0.0,4.17,12.5,4.17,4.17,0.0,0.0576,0.0506,0.0543,0.0418
4.17,12.5,0.0,4.17,0.0,8.33,4.17,0.0,12.5,16.67,0.0,8.33,0.0,0.0,0.0,0.0,16.67,8.33,4.17,0.0,0.0596,0.0563,0.0541,0.0623
0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,16.67,4.17,50.0,20.83,4.17,0.0,0.0,0.0,0.0574,0.0771,0.0966,0.1271
8.33,0.0,0.0,0.0,0.0,16.67,0.0,4.17,12.5,20.83,0.0,8.33,0.0,4.17,0.0,4.17,4.17,12.5,0.0,4.17,0.0563,0.0725,0.0602,0.0545
4.17,0.0,0.0,0.0,4.17,12.5,0.0,12.5,12.5,16.67,4.17,0.0,12.5,8.33,4.17,0.0,4.17,0.0,4.17,0.0,0.0827,0.1037,0.0592,0.05
20.83,8.33,4.17,4.17,4.17,4.17,4.17,4.17,8.33,0.0,8.33,0.0,4.17,4.17,0.0,4.17,0.0,12.5,0.0,4.17,0.0461,0.0623,0.0568,0.0539
0.0,8.33,0.0,0.0,0.0,12.5,0.0,8.33,20.83,12.5,0.0,0.0,0.0,4.17,0.0,4.17,8.33,20.83,0.0,0.0,0.0568,0.0853,0.0614,0.0434
20.83,8.33,0.0,8.33,4.17,4.17,4.17,8.33,8.33,0.0,8.33,0.0,4.17,0.0,0.0,4.17,0.0,12.5,0.0,4.17,0.0432,0.0604,0.0534,0.0557
20.83,8.33,0.0,8.33,4.17,4.17,4.17,4.17,8.33,4.17,8.33,0.0,4.17,0.0,0.0,4.17,0.0,12.5,0.0,4.17,0.0429,0.0604,0.0534,0.0554
20.83,8.33,0.0,4.17,4.17,4.17,4.17,4.17,12.5,4.17,8.33,0.0,4.17,0.0,0.0,4.17,0.0,12.5,0.0,4.17,0.0447,0.0635,0.0546,0.0581
20.83,8.33,0.0,4.17,4.17,4.17,4.17,4.17,8.33,4.17,8.33,0.0,4.17,4.17,0.0,4.17,0.0,12.5,0.0,4.17,0.0392,0.0561,0.052000000000000005,0.0516
20.83,8.33,0.0,8.33,4.17,4.17,4.17,4.17,8.33,4.17,8.33,0.0,4.17,0.0,0.0,4.17,0.0,12.5,0.0,4.17,0.044000000000000004,0.0515,0.0567,0.0632
20.83,8.33,0.0,4.17,4.17,4.17,4.17,4.17,8.33,0.0,8.33,4.17,4.17,4.17,0.0,4.17,0.0,12.5,0.0,4.17,0.0417,0.0591,0.0543,0.0522
4.17,4.17,4.17,4.17,12.5,0.0,0.0,4.17,12.5,4.17,0.0,0.0,20.83,0.0,12.5,4.17,4.17,4.17,4.17,0.0,0.0869,0.10300000000000001,0.0979,0.0483
8.33,0.0,0.0,0.0,4.17,4.17,0.0,16.67,16.67,8.33,4.17,4.17,8.33,0.0,0.0,8.33,8.33,8.33,0.0,0.0,0.0576,0.0823,0.0568,0.0356
0.0,20.83,0.0,4.17,0.0,20.83,4.17,4.17,0.0,0.0,0.0,0.0,4.17,0.0,0.0,20.83,12.5,4.17,4.17,0.0,0.0393,0.0373,0.0446,0.0494
4.17,0.0,0.0,4.17,8.33,4.17,4.17,0.0,12.5,20.83,4.17,4.17,8.33,0.0,0.0,4.17,8.33,12.5,0.0,0.0,0.0635,0.0719,0.0553,0.0505
8.33,8.33,4.17,0.0,8.33,8.33,4.17,4.17,12.5,8.33,0.0,4.17,12.5,0.0,4.17,0.0,8.33,0.0,4.17,0.0,0.0523,0.073,0.0631,0.0528
8.33,0.0,0.0,0.0,8.33,12.5,4.17,25.0,0.0,16.67,0.0,0.0,12.5,4.17,4.17,0.0,0.0,4.17,0.0,0.0,0.0534,0.0552,0.0474,0.042
8.33,0.0,0.0,0.0,8.33,12.5,4.17,20.83,0.0,20.83,0.0,0.0,12.5,4.17,4.17,0.0,0.0,4.17,0.0,0.0,0.0529,0.0545,0.0471,0.0421
0.0,0.0,12.5,0.0,0.0,12.5,0.0,4.17,4.17,25.0,0.0,4.17,0.0,4.17,0.0,8.33,12.5,12.5,0.0,0.0,0.0556,0.0763,0.0441,0.0307
8.33,0.0,0.0,4.17,0.0,16.67,0.0,8.33,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,4.17,0.0,0.0893,0.0874,0.0915,0.0629
8.33,0.0,0.0,4.17,0.0,16.67,0.0,4.17,25.0,25.0,4.17,0.0,0.0,0.0,0.0,0.0,4.17,4.17,4.17,0.0,0.0844,0.0879,0.0913,0.0642
4.17,8.33,0.0,0.0,12.5,4.17,0.0,0.0,16.67,0.0,4.17,8.33,4.17,0.0,8.33,12.5,8.33,8.33,0.0,0.0,0.0743,0.0876,0.0643,0.0862
4.17,20.83,0.0,4.17,0.0,12.5,0.0,4.17,8.33,0.0,0.0,8.33,0.0,12.5,0.0,4.17,8.33,4.17,0.0,8.33,0.0476,0.0688,0.0468,0.0547
16.67,20.83,0.0,4.17,4.17,4.17,0.0,0.0,8.33,4.17,4.17,0.0,4.17,8.33,0.0,4.17,0.0,12.5,0.0,4.17,0.0408,0.0534,0.0525,0.0524
12.5,0.0,0.0,8.33,8.33,4.17,4.17,8.33,29.17,8.33,4.17,0.0,0.0,0.0,4.17,4.17,0.0,0.0,4.17,0.0,0.0831,0.1154,0.0931,0.0554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,0.0,0.0,33.33,12.5,0.0,0.1215,0.1929,0.0892,0.0551
4.17,0.0,4.17,4.17,4.17,4.17,0.0,4.17,29.17,8.33,4.17,0.0,0.0,8.33,0.0,8.33,4.17,4.17,4.17,4.17,0.0965,0.0757,0.0807,0.0534
4.17,33.33,0.0,0.0,8.33,16.67,0.0,0.0,0.0,0.0,4.17,4.17,8.33,0.0,12.5,4.17,0.0,4.17,0.0,0.0,0.0742,0.061,0.0799,0.0803
20.83,8.33,0.0,4.17,4.17,0.0,8.33,4.17,4.17,0.0,8.33,0.0,4.17,0.0,4.17,8.33,0.0,16.67,0.0,4.17,0.0438,0.0576,0.0566,0.0525
20.83,8.33,0.0,4.17,4.17,0.0,4.17,4.17,4.17,0.0,8.33,0.0,8.33,0.0,4.17,8.33,0.0,16.67,0.0,4.17,0.0452,0.0622,0.0594,0.0463
20.83,8.33,0.0,4.17,4.17,0.0,4.17,4.17,8.33,0.0,8.33,0.0,4.17,4.17,0.0,8.33,0.0,16.67,0.0,4.17,0.0404,0.055999999999999994,0.0518,0.0471
20.83,8.33,0.0,4.17,4.17,0.0,4.17,4.17,8.33,0.0,8.33,0.0,0.0,4.17,0.0,8.33,0.0,20.83,0.0,4.17,0.0374,0.0542,0.0521,0.0489
0.0,20.83,0.0,0.0,4.17,16.67,0.0,0.0,0.0,4.17,0.0,4.17,8.33,0.0,0.0,20.83,12.5,4.17,4.17,0.0,0.0391,0.0331,0.0366,0.036000000000000004
16.67,0.0,8.33,0.0,0.0,8.33,4.17,8.33,16.67,12.5,4.17,4.17,0.0,0.0,0.0,4.17,0.0,12.5,0.0,0.0,0.0704,0.0921,0.064,0.0414
8.33,0.0,0.0,0.0,0.0,8.33,4.17,0.0,4.17,25.0,0.0,0.0,4.17,0.0,20.83,12.5,4.17,0.0,8.33,0.0,0.1018,0.1203,0.1011,0.0593
12.0,0.0,8.0,4.0,8.0,8.0,0.0,4.0,8.0,12.0,4.0,4.0,8.0,4.0,0.0,4.0,8.0,0.0,0.0,4.0,0.0738,0.0546,0.0569,0.0724
8.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,8.0,4.0,0.0,0.0,12.0,4.0,16.0,12.0,12.0,4.0,4.0,0.0,0.0901,0.0896,0.0685,0.081
8.0,16.0,8.0,0.0,8.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,12.0,4.0,4.0,0.0,8.0,8.0,0.0,8.0,0.0724,0.0586,0.0717,0.0553
4.0,4.0,8.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,8.0,8.0,20.0,0.0,12.0,0.0551,0.0952,0.0899,0.0909
0.0,32.0,4.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0511,0.0434,0.0645,0.0688
0.0,0.0,0.0,4.0,16.0,8.0,0.0,0.0,16.0,24.0,0.0,0.0,4.0,4.0,4.0,16.0,0.0,4.0,0.0,0.0,0.0544,0.08,0.0633,0.0529
12.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0698,0.0841,0.0813,0.0876
12.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,4.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0767,0.0903,0.085,0.0924
8.0,8.0,0.0,0.0,12.0,4.0,0.0,8.0,16.0,8.0,0.0,4.0,8.0,4.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0478,0.0754,0.0679,0.057
8.0,0.0,0.0,0.0,8.0,12.0,12.0,20.0,4.0,8.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0584,0.0975,0.0738,0.0644
8.0,8.0,0.0,0.0,8.0,4.0,0.0,4.0,12.0,4.0,4.0,0.0,4.0,4.0,20.0,4.0,4.0,4.0,8.0,0.0,0.0945,0.0892,0.0952,0.0995
4.0,0.0,4.0,0.0,12.0,16.0,0.0,12.0,20.0,4.0,4.0,0.0,8.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0723,0.0916,0.0658,0.0518
4.0,0.0,0.0,0.0,8.0,20.0,16.0,12.0,4.0,20.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0672,0.071,0.0738,0.0712
12.0,0.0,4.0,4.0,8.0,16.0,0.0,4.0,8.0,4.0,0.0,4.0,0.0,0.0,16.0,8.0,0.0,0.0,8.0,4.0,0.09699999999999999,0.1378,0.0844,0.0773
8.0,4.0,0.0,4.0,4.0,20.0,0.0,4.0,16.0,12.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,8.0,4.0,0.0,0.0701,0.0908,0.0674,0.0598
16.0,0.0,0.0,0.0,12.0,12.0,0.0,4.0,20.0,0.0,8.0,12.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0688,0.0901,0.0654,0.0622
20.0,0.0,0.0,4.0,8.0,12.0,0.0,4.0,16.0,12.0,0.0,4.0,4.0,0.0,0.0,4.0,8.0,0.0,4.0,0.0,0.0683,0.0875,0.0563,0.0724
0.0,12.0,0.0,4.0,8.0,12.0,4.0,8.0,0.0,4.0,4.0,4.0,0.0,8.0,4.0,12.0,8.0,4.0,4.0,0.0,0.0599,0.0446,0.0595,0.0612
